Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20224983,8434,westende,flat-studio,for-sale,6900069000,None,25,None,1,Yes,None,To be done up,None,8,5,1977,243,C,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/flat-studio/for-sale/westende/8434/20224983
20247256,2830,willebroek,house,for-sale,299000299000,165,117,3,1,None,Installed,Good,None,None,None,1928,289,C,Non flood zone,45,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20247256
20247257,9250,waasmunster,house,for-sale,369000369000,682,104,2,1,None,Installed,Good,None,None,None,1998,353,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/waasmunster/9250/20247257
20247255,2880,mariekerke,house,for-sale,345000345000,430,114,2,1,None,None,Just renovated,None,None,None,1931,284,C,Non flood zone,350,None,None,None,6,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/mariekerke/2880/20247255
20247252,2660,antwerpen,apartment,for-sale,149000149000,None,68,2,None,None,None,None,2,None,None,None,262,C,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2660/20247252
20247247,3500,hasselt,apartment,for-sale,474000474000,None,131,2,1,Yes,Hyper equipped,As new,2,3,2,2012,99,A,None,None,12,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20247247
20247259,2275,lille,house,for-sale,395000395000,587,152,3,1,None,Installed,To be done up,4,None,None,1979,323,D,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lille/2275/20247259
20179873,9620,zottegem,house,for-sale,419000419000435000,872,258,3,1,None,Installed,Good,None,None,None,1973,378,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20179873
20247243,1200,woluwe-saint-lambert,ground-floor,for-sale,795000795000,None,170,3,2,No,Hyper equipped,As new,2,5,None,1995,178,D,Non flood zone,None,60,No,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-lambert/1200/20247243
20247224,8970,poperinge,apartment,for-sale,189000189000,None,90,2,1,None,None,Good,None,1,1,None,176,B,Non flood zone,None,4,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/20247224
20247219,7782,ploegsteert,house,for-sale,210000210000,None,123,2,1,None,None,None,2,None,None,None,293,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ploegsteert/7782/20247219
20247218,7500,tournai,apartment,for-sale,180000180000,None,112,2,1,None,None,None,None,None,1,None,156,B,Non flood zone,None,20,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/20247218
20247217,3700,tongeren,mixed-use-building,for-sale,247000247000,118,195,2,1,None,Not installed,Just renovated,3,None,None,1950,327,D,Non flood zone,None,25,None,None,Yes,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/tongeren/3700/20247217
20247216,2520,ranst,apartment,for-sale,295000295000,None,94,2,1,None,Installed,Just renovated,3,None,2,1980,210,C,Non flood zone,None,3,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ranst/2520/20247216
20214529,8434,westende,apartment,for-sale,122000122000,None,25,None,1,Yes,None,Good,None,7,2,1976,396,D,None,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20214529
20224640,9000,gent,apartment,for-sale,335000335000,None,80,1,1,None,None,Good,None,None,4,None,88,A,Non flood zone,None,None,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20224640
20247215,2520,broechem,apartment,for-sale,295000295000,None,94,2,1,None,Installed,Just renovated,3,None,2,1980,210,C,Non flood zone,None,3,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/broechem/2520/20247215
20225257,9000,gent,apartment,for-sale,395000395000,None,114,2,1,None,None,None,None,None,3,1960,212,C,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20225257
20232549,8400,oostende,house,for-sale,199000199000,151,71,2,1,None,None,To renovate,None,None,None,1860,1056,F,Non flood zone,None,None,None,None,68,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20232549
20235085,4671,barchon,house,for-sale,150000150000,760,242,4,1,None,None,To renovate,4,None,None,None,381,E,None,570,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/barchon/4671/20235085
20232619,8000,brugge,house,for-sale,485000485000,106,154,4,1,No,Hyper equipped,Good,None,None,None,2021,None,Not specified,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20232619
20230610,9112,sinaai-waas,villa,for-sale,615000615000,1717,305,4,1,None,None,As new,4,3,None,1988,318,D,Non flood zone,None,None,None,No,19,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/sinaai-waas/9112/20230610
20231355,1760,roosdaal,villa,for-sale,749000749000,1575,302,3,1,No,Hyper equipped,As new,4,3,None,2000,198,B,Non flood zone,820,48,No,No,110,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/roosdaal/1760/20231355
20195160,2830,willebroek,house,for-sale,329000329000,295,165,3,1,None,None,Good,2,None,None,1935,368,D,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20195160
20193626,2850,boom,house,for-sale,359000359000,306,185,4,1,None,Installed,To be done up,2,None,None,1930,397,D,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/boom/2850/20193626
20196290,5070,fosses-la-ville,villa,for-sale,630000630000,2800,350,5,3,None,Installed,Just renovated,4,None,None,1976,192,C,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/fosses-la-ville/5070/20196290
20196075,9190,stekene,house,for-sale,685000685000710000,3529,230,3,1,None,Installed,Good,None,None,None,1995,183,B,Non flood zone,1380,60,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20196075
20195494,2890,puurs-sint-amands,villa,for-sale,715000715000,5302,210,4,1,None,Installed,Good,4,None,None,1977,327,D,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/puurs-sint-amands/2890/20195494
20149423,9308,aalst,villa,for-sale,830000830000,5055,382,6,2,No,Hyper equipped,Good,4,2,None,2000,212,C,Non flood zone,4162,215,Yes,No,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/aalst/9308/20149423
20241421,7000,mons,apartment,for-sale,9500095000,None,60,1,None,No,Semi equipped,Good,None,7,5,1975,216,C,Non flood zone,None,3,No,Yes,3,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20241421
20153909,9600,ronse,apartment,for-sale,175000175000,None,83,1,1,No,Installed,Good,None,3,None,2022,112,A,Non flood zone,2000,10,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20153909
20243093,1040,etterbeek,apartment,for-sale,200000200000,None,45,1,1,No,Semi equipped,To be done up,3,3,2,None,None,Not specified,Non flood zone,None,1,No,No,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20243093
20022108,9600,ronse,apartment,for-sale,215000215000,None,82,1,1,No,Installed,Good,None,3,1,2022,100,B,Non flood zone,2000,10,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20022108
20022107,9600,ronse,apartment,for-sale,254000254000,None,83,1,1,No,Installed,Good,None,3,3,2022,145,B,Non flood zone,2000,52,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20022107
20069785,4680,oupeye,house,for-sale,9900099000,102,92,2,1,No,Not installed,To renovate,2,2,None,1899,473,F,Non flood zone,None,20,No,No,27,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20069785
20247203,5630,cerfontaine,house,for-sale,5000050000,1079,150,2,None,None,None,To renovate,3,None,None,None,None,Not specified,Non flood zone,None,None,None,None,None,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/cerfontaine/5630/20247203
20227909,2275,lille,house,for-sale,299900299900309900,339,202,4,1,None,Installed,To renovate,2,None,None,1935,418,E,Non flood zone,279,24,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/lille/2275/20227909
20247202,7160,chapelle-lez-herlaimont,house,for-sale,139000139000,110,60,2,1,None,None,Good,3,1,None,None,339,D,None,None,35,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/chapelle-lez-herlaimont/7160/20247202
20247198,2630,aartselaar,town-house,for-sale,385000385000,175,195,3,1,None,Installed,Good,2,None,None,1969,342,D,Non flood zone,63,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/town-house/for-sale/aartselaar/2630/20247198
20247195,1300,wavre,villa,for-sale,760000760000,2307,312,5,2,No,Installed,Good,4,2,None,2002,201,C,None,1700,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/20247195
11281026,6000,charleroi,apartment-block,for-sale,450000450000,87,None,1,None,None,None,None,None,None,None,None,420,E,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/11281026
10892448,6000,charleroi,duplex,for-sale,235000235000,None,250,3,None,None,Installed,Just renovated,2,2,1,None,None,Not specified,None,None,20,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/duplex/for-sale/charleroi/6000/10892448
11302389,6001,marcinelle,apartment-block,for-sale,590000590000650000,1495,915,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/marcinelle/6001/11302389
11359386,6041,gosselies,apartment-block,for-sale,990000990000,2799,1700,None,None,None,None,None,None,None,None,None,None,Not specified,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/gosselies/6041/11359386
20223384,6043,ransart,house,for-sale,300000300000,571,175,3,1,None,None,None,None,None,None,None,228,C,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/ransart/6043/20223384
11281024,6000,charleroi,mixed-use-building,for-sale,450000450000,87,None,1,None,None,None,None,None,None,None,None,420,E,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/charleroi/6000/11281024
10964387,6200,ch%C3%82telet,apartment-block,for-sale,13800001380000,5208,2760,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/ch%C3%82telet/6200/10964387
20180421,6230,pont-%C3%80-celles,house,for-sale,350000350000,631,None,6,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/pont-%C3%80-celles/6230/20180421
20077984,6440,froidchapelle,country-cottage,for-sale,515000515000,1737,None,6,None,None,Installed,Just renovated,None,None,None,None,366,E,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/country-cottage/for-sale/froidchapelle/6440/20077984
20077986,6440,froidchapelle,apartment-block,for-sale,515000515000,1737,None,6,None,None,Installed,Just renovated,None,None,None,None,366,E,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/froidchapelle/6440/20077986
11281025,6041,gosselies,apartment-block,for-sale,695000695000,1100,None,None,None,None,None,None,None,None,None,None,201,C,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/gosselies/6041/11281025
20147781,6250,pont-de-loup,house,for-sale,219000219000240000,130,165,4,1,None,Installed,None,None,None,None,None,355,E,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/pont-de-loup/6250/20147781
10606439,6040,jumet,apartment-block,for-sale,18000001800000,5780,3538,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/jumet/6040/10606439
10577450,6000,charleroi,apartment-block,for-sale,750000750000,335,None,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/10577450
20247178,8430,middelkerke,apartment,for-sale,750000750000,None,84,2,1,None,Installed,None,None,None,3,2025,None,Not specified,Non flood zone,None,12,None,Yes,None,Not a public sale,None,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20247178
11325027,4802,heusy,house,for-sale,245000245000260000,None,177,3,1,None,None,None,2,1,None,2024,None,A,None,41,8,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heusy/4802/11325027
10742510,4802,heusy,house,for-sale,315000315000330000,None,177,3,1,None,None,None,None,1,None,2023,None,A,None,41,8,None,Yes,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/heusy/4802/10742510
20247163,1020,bruxelles,apartment-block,for-sale,565000565000,None,174,3,None,None,Installed,Good,2,3,None,1956,465,G,None,85,17,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1020/20247163
20029561,4400,flemalle,house,for-sale,120000120000,198,45,1,None,None,Semi equipped,Just renovated,3,2,None,None,564,G,None,82,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20029561
20109705,9700,oudenaarde,house,for-sale,125000125000,180,100,4,1,No,None,To renovate,2,None,None,1875,598,F,Non flood zone,None,None,None,None,Yes,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20109705
11440186,4100,seraing,house,for-sale,149900149900,110,75,2,1,No,Not installed,To renovate,3,1,None,1939,645,G,Non flood zone,45,None,No,No,17,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11440186
20121017,4430,ans,house,for-sale,149900149900,140,82,3,2,Yes,Semi equipped,Good,3,1,None,1950,612,G,Non flood zone,70,12,None,No,16,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/ans/4430/20121017
20066689,9700,oudenaarde,house,for-sale,155000155000,272,125,3,1,No,None,To renovate,3,3,None,1960,1130,F,Non flood zone,None,None,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20066689
11443359,4100,seraing,house,for-sale,159000159000,220,85,1,1,No,Installed,Just renovated,2,1,None,1919,254,C,Non flood zone,115,10,No,No,15,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11443359
11422040,4000,liege,house,for-sale,169000169000,60,92,3,1,No,Installed,Good,2,1,None,1930,241,C,Non flood zone,None,8,No,No,25,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11422040
20048925,4460,grace-hollogne,house,for-sale,175000175000,190,70,2,1,No,Installed,Just renovated,2,2,None,1875,293,D,Non flood zone,80,40,No,No,12,Not a public sale,Make an offer,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20048925
11364777,9700,oudenaarde,mixed-use-building,for-sale,175000175000,77,67,1,1,No,None,Good,2,5,None,2015,93,A,Non flood zone,None,3,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oudenaarde/9700/11364777
20160102,4000,liege,house,for-sale,198000198000,145,202,3,1,No,Semi equipped,To renovate,2,1,None,1930,262,D,Non flood zone,30,30,None,None,None,Not a public sale,None,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20160102
