Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20235879,3360,Opvelp,house,for-sale,650000650000,946.0,213.0,4.0,2.0,No,Hyper equipped,Good,,,,2023.0,29.0,A,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/opvelp/3360/20235879
20233552,1000,Brussels,villa,for-sale,895000895000,734.0,350.0,5.0,2.0,,Hyper equipped,To be done up,4.0,1.0,,1974.0,223.0,E,,300.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/brussels/1000/20233552
20142692,1000,Bruxelles,apartment,for-sale,259000259000,,86.0,2.0,1.0,No,Not installed,To renovate,2.0,5.0,1.0,1920.0,,G,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142692
20203522,9700,Oudenaarde,apartment,for-sale,230000230000,,93.0,2.0,1.0,No,,Good,2.0,4.0,4.0,1978.0,302.0,D,Non flood zone,,28.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20203522
20142710,1000,Bruxelles,apartment,for-sale,265000265000,,86.0,2.0,1.0,No,Not installed,To renovate,2.0,5.0,5.0,1920.0,,G,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142710
20203064,8780,Oostrozebeke,apartment,for-sale,295000295000,,120.0,4.0,1.0,No,Installed,Good,,2.0,,2012.0,116.0,B,Non flood zone,30.0,26.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/oostrozebeke/8780/20203064
20142632,1000,Bruxelles,apartment,for-sale,299000299000,,105.0,3.0,2.0,No,Not installed,To renovate,2.0,5.0,5.0,1920.0,,G,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142632
20142696,1000,Bruxelles,apartment,for-sale,299000299000,,105.0,3.0,2.0,No,Not installed,To renovate,2.0,5.0,1.0,1920.0,,G,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142696
20142697,1000,Bruxelles,apartment,for-sale,285000285000,,79.0,1.0,1.0,No,Installed,Good,2.0,9.0,7.0,1995.0,139.0,C,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142697
20142442,1000,Bruxelles,apartment,for-sale,325000325000,,105.0,3.0,2.0,No,Not installed,To renovate,2.0,5.0,3.0,1920.0,,G,Possible flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142442
20142698,1000,Bruxelles,apartment,for-sale,415000415000,,123.0,1.0,1.0,No,Installed,Good,2.0,9.0,8.0,1995.0,172.0,D,Non flood zone,,5.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142698
20142633,1000,Bruxelles,duplex,for-sale,495000495000,,146.0,2.0,1.0,No,Installed,Good,2.0,9.0,8.0,1995.0,143.0,C,Non flood zone,,12.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20142633
20142420,1000,Bruxelles,duplex,for-sale,425000425000,,110.0,2.0,1.0,No,Installed,Good,2.0,9.0,8.0,1995.0,172.0,D,Non flood zone,,16.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20142420
20176089,8930,Menen,apartment,for-sale,9900099000,,104.0,3.0,1.0,,Installed,Good,2.0,,1.0,1973.0,266.0,C,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/menen/8930/20176089
20256290,3000,Leuven,apartment,for-sale,385000385000,,82.0,3.0,1.0,No,Installed,,,,6.0,1966.0,347.0,D,Non flood zone,,2.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20256290
20256285,1330,Rixensart,house,for-sale,12950001295000,5124.0,385.0,5.0,3.0,No,Installed,,4.0,,,1937.0,432.0,F,Non flood zone,,80.0,Yes,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20256285
11446085,4870,Trooz,mixed-use-building,for-sale,275000275000287000,320.0,240.0,3.0,2.0,,Installed,Good,2.0,3.0,,,391.0,E,Non flood zone,122.0,35.0,No,No,40,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/trooz/4870/11446085
20256284,1301,Wavre,house,for-sale,12950001295000,5124.0,385.0,5.0,3.0,No,Installed,,4.0,,,1937.0,432.0,F,Non flood zone,,80.0,Yes,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wavre/1301/20256284
20229893,2100,Deurne,apartment,for-sale,170000170000179000,,92.0,2.0,1.0,,Installed,Just renovated,3.0,9.0,7.0,1965.0,250.0,C,,,2.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20229893
20040809,9000,Gent,duplex,for-sale,725000725000,,162.0,3.0,2.0,,Installed,Just renovated,,,3.0,2024.0,,A,Non flood zone,,18.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/20040809
20070203,8510,Bellegem,apartment,for-sale,198000198000,,140.0,3.0,1.0,,Installed,Good,2.0,2.0,1.0,1996.0,193.0,B,Non flood zone,,8.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bellegem/8510/20070203
20167672,9000,Gent,apartment,for-sale,425000425000,,86.0,,,,Installed,As new,2.0,,2.0,2024.0,72.0,A,Non flood zone,,5.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20167672
20105914,9000,Gent,duplex,for-sale,425000425000,,108.0,3.0,2.0,,Installed,Good,2.0,2.0,2.0,2005.0,210.0,C,Non flood zone,,12.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/20105914
20242658,9040,Gent,duplex,for-sale,385000385000,,115.0,3.0,1.0,,Installed,As new,2.0,3.0,1.0,2011.0,94.0,A,Non flood zone,,8.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9040/20242658
20256274,9300,Aalst,house,for-sale,249000249000,80.0,,3.0,1.0,,Installed,Good,2.0,,,1919.0,224.0,C,,,8.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20256274
20256278,2320,Hoogstraten,penthouse,for-sale,397500397500,,102.0,2.0,1.0,No,Hyper equipped,Good,2.0,2.0,2.0,2021.0,,Not specified,Non flood zone,,21.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/penthouse/for-sale/hoogstraten/2320/20256278
20256273,8210,Loppem,house,for-sale,449000449000,931.0,156.0,3.0,1.0,,Installed,Good,4.0,2.0,,,640.0,F,Non flood zone,600.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/loppem/8210/20256273
20229817,2620,Hemiksem,house,for-sale,274900274900285000,113.0,109.0,3.0,1.0,,Installed,Good,2.0,,,1925.0,,D,,,10.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hemiksem/2620/20229817
20256267,9300,Aalst,bungalow,for-sale,355000355000,1102.0,,3.0,1.0,,,Good,4.0,,,1973.0,403.0,E,,610.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/bungalow/for-sale/aalst/9300/20256267
20256266,9320,Aalst Erembodegem,bungalow,for-sale,355000355000,1102.0,,3.0,1.0,,,Good,4.0,,,1973.0,403.0,E,,610.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/bungalow/for-sale/aalst%20erembodegem/9320/20256266
20256265,9620,Zottegem,house,for-sale,325000325000,,186.0,3.0,1.0,,,Good,2.0,,,2005.0,204.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20256265
20256264,2660,Antwerpen,duplex,for-sale,235000235000,,70.0,2.0,1.0,,,As new,3.0,,,,231.0,C,Non flood zone,,12.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/antwerpen/2660/20256264
20256259,1340,Ottignies,villa,for-sale,775000775000,4335.0,265.0,4.0,,No,Installed,,4.0,,,1978.0,331.0,D,,,50.0,Yes,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/ottignies/1340/20256259
20256258,1410,Waterloo,ground-floor,for-sale,655000655000,,,2.0,,,,Good,,,,,138.0,B,,200.0,20.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/waterloo/1410/20256258
20256254,2000,Antwerpen,apartment,for-sale,169000169000,,,1.0,1.0,,,As new,,,,,,A,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20256254
20256253,1050,Elsene,apartment-block,for-sale,13400001340000,246.0,418.0,5.0,5.0,Yes,,Just renovated,2.0,4.0,,1840.0,174.0,D,,90.0,40.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/elsene/1050/20256253
20254298,1080,Sint-Jans-Molenbeek,apartment,for-sale,165000165000,,70.0,1.0,1.0,,Semi equipped,Good,2.0,,10.0,1970.0,166.0,D,,,13.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20254298
20256247,2660,Hoboken,house,for-sale,299000299000,,187.0,3.0,1.0,,Semi equipped,To be done up,3.0,,,1961.0,582.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/20256247
20256250,2060,Antwerpen,apartment-block,for-sale,345000345000,115.0,290.0,,3.0,,Semi equipped,To be done up,2.0,3.0,,1899.0,308.0,D,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2060/20256250
20256246,2660,Hoboken,apartment,for-sale,149000149000,,66.0,1.0,1.0,,Semi equipped,Good,2.0,,1.0,1980.0,162.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20256246
20256245,9150,Kruibeke,house,for-sale,285000285000,110.0,122.0,3.0,,,,Good,2.0,,,1940.0,237.0,C,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/kruibeke/9150/20256245
20223029,2140,Borgerhout,apartment,for-sale,194000194000,,91.0,2.0,1.0,,Installed,Good,2.0,3.0,3.0,1955.0,204.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20223029
20220246,6700,Aarlen,apartment,for-sale,205000205000,,60.0,1.0,1.0,No,Hyper equipped,Good,2.0,4.0,,2007.0,169.0,B,Possible flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aarlen/6700/20220246
20181184,1070,Anderlecht,flat-studio,for-sale,185000185000,,41.0,,,No,Hyper equipped,As new,,6.0,4.0,2018.0,91.0,B,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/anderlecht/1070/20181184
20220247,6700,Aarlen,apartment,for-sale,190000190000,,55.0,1.0,1.0,No,Hyper equipped,Good,2.0,4.0,3.0,2007.0,146.0,B,Possible flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aarlen/6700/20220247
20223644,2018,Antwerpen,apartment,for-sale,215000215000,,86.0,2.0,1.0,,Installed,Good,2.0,8.0,4.0,1957.0,132.0,B,Possible flood zone,,4.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20223644
20223642,2020,Antwerpen,apartment,for-sale,215000215000,,86.0,2.0,1.0,,Installed,Good,2.0,8.0,4.0,1957.0,132.0,B,Possible flood zone,,4.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20223642
20197588,1050,Ixelles,duplex,for-sale,700000700000,,203.0,3.0,3.0,,USA hyper equipped,As new,2.0,4.0,3.0,1992.0,131.0,C,Circumscribed zone,,,No,Yes,5,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20197588
20204401,1020,Bruxelles,loft,for-sale,345000345000,,97.0,1.0,1.0,No,Hyper equipped,Good,2.0,3.0,1.0,2009.0,131.0,C,Non flood zone,,3.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1020/20204401
20151183,1000,Bruxelles,apartment,for-sale,117500011750001290000,,260.0,4.0,2.0,No,Hyper equipped,As new,3.0,5.0,4.0,2012.0,189.0,D,Non flood zone,,,Yes,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20151183
20220964,8300,Knokke,apartment,for-sale,16950001695000,,128.0,4.0,2.0,,Hyper equipped,As new,3.0,3.0,2.0,1948.0,206.0,C,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20220964
20249566,9520,Sint-Lievens-Houtem,house,for-sale,336000336000,170.0,105.0,2.0,1.0,No,Installed,As new,4.0,1.0,,2024.0,,Not specified,Non flood zone,110.0,7.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/20249566
20237806,1020,Bruxelles,apartment,for-sale,219000219000,,91.0,1.0,1.0,,Installed,Good,2.0,3.0,2.0,,943.0,G,,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20237806
20241565,1070,Anderlecht,apartment,for-sale,225000225000,,52.0,1.0,1.0,,Not installed,As new,,3.0,3.0,2015.0,128.0,C,,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20241565
20242791,8610,Handzame,apartment,for-sale,284400284400,,106.0,2.0,1.0,No,Installed,Good,,3.0,1.0,2022.0,,Not specified,Non flood zone,,28.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/handzame/8610/20242791
20239182,2018,Antwerpen,apartment,for-sale,284900284900,,92.0,2.0,1.0,No,Installed,As new,2.0,,7.0,,178.0,B,Non flood zone,,4.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20239182
20213360,9120,Beveren,house,for-sale,449000449000,350.0,231.0,4.0,1.0,,Installed,Good,2.0,,,1980.0,266.0,C,Non flood zone,220.0,40.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/beveren/9120/20213360
20193110,1050,Ixelles,house,for-sale,955000955000,320.0,395.0,5.0,,No,,To renovate,2.0,3.0,,1885.0,4191.0,G,,100.0,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20193110
20239165,8300,Knokke-Zoute,apartment,for-sale,499000499000,,77.0,2.0,1.0,,,,,3.0,,1959.0,242.0,C,Non flood zone,50.0,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20239165
20245880,2600,Berchem,house,for-sale,325000325000,185.0,212.0,3.0,2.0,,Not installed,To renovate,2.0,3.0,,1919.0,900.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/20245880
20245946,9220,Hamme,house,for-sale,319000319000,452.0,228.0,2.0,1.0,,,Good,4.0,,,2006.0,240.0,C,Non flood zone,120.0,,,No,5,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20245946
20247249,3360,Bierbeek,house,for-sale,395000395000,200.0,120.0,2.0,1.0,No,Installed,As new,3.0,,,1966.0,282.0,C,,,,,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/20247249
20245842,1030,Schaerbeek,house,for-sale,398000398000,83.0,209.0,4.0,4.0,No,Not installed,To renovate,2.0,3.0,,1933.0,364.0,G,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20245842
20245387,2870,Puurs-Sint-Amands,house,for-sale,889000889000,812.0,557.0,5.0,2.0,,,As new,4.0,,,2004.0,102.0,B,Non flood zone,185.0,19.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2870/20245387
20245449,8301,Knokke-Heist,house,for-sale,10950001095000,285.0,262.0,6.0,2.0,,Hyper equipped,As new,3.0,,,2017.0,72.0,A,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8301/20245449
20227042,9051,Afsnee,house,for-sale,390000390000,1445.0,120.0,2.0,1.0,,,To renovate,,,,1936.0,,F,Non flood zone,,,,,50,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/afsnee/9051/20227042
20193281,1070,Anderlecht,apartment,for-sale,195000195000,,85.0,2.0,1.0,No,Hyper equipped,To be done up,2.0,27.0,25.0,1958.0,174.0,D,Non flood zone,,20.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20193281
20256212,2100,Deurne,ground-floor,for-sale,217000217000,,75.0,1.0,1.0,,Installed,Good,2.0,,,,254.0,C,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/deurne/2100/20256212
20256243,1673,Beert,house,for-sale,425000425000,336.0,267.0,4.0,,,,,4.0,,,1875.0,426.0,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/beert/1673/20256243
20256211,8560,Wevelgem,house,for-sale,199000199000,519.0,99.0,3.0,1.0,No,Installed,To renovate,3.0,,,1930.0,1024.0,F,,300.0,35.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/20256211
20256207,3190,Boortmeerbeek,house,for-sale,398000398000,641.0,196.0,2.0,1.0,No,Hyper equipped,Good,3.0,,,1958.0,366.0,D,Non flood zone,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/boortmeerbeek/3190/20256207
20256210,8930,Menen,house,for-sale,9000090000,127.0,129.0,2.0,1.0,No,Installed,,2.0,,,1899.0,581.0,F,,26.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/menen/8930/20256210
20256205,3320,Hoegaarden,apartment,for-sale,249000249000,,60.0,1.0,1.0,No,Hyper equipped,As new,2.0,1.0,1.0,2015.0,98.0,A,Non flood zone,,12.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/hoegaarden/3320/20256205
11431258,2060,Antwerpen,house,for-sale,575000575000595000,76.0,210.0,3.0,1.0,No,,,2.0,,,,199.0,B,Non flood zone,,7.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/11431258
20256204,2300,Turnhout,apartment,for-sale,235000235000,,120.0,2.0,1.0,No,Hyper equipped,As new,2.0,3.0,1.0,1994.0,110.0,B,Non flood zone,,3.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20256204
20256202,1190,Forest,apartment,for-sale,180000180000,,78.0,2.0,,,Not installed,To renovate,2.0,4.0,3.0,1930.0,346.0,G,Non flood zone,,1.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20256202
20256201,2060,Antwerpen,house,for-sale,345000345000,140.0,315.0,4.0,1.0,No,Installed,To renovate,2.0,,,1957.0,664.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20256201
20256196,2000,Antwerpen,apartment,for-sale,895000895000,,121.0,2.0,1.0,No,,Good,,4.0,4.0,2024.0,,Not specified,Possible circumscribed waterside zone,,35.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282000%29/2000/20256196
20256194,2550,Kontich,house,for-sale,369000369000,162.0,146.0,3.0,1.0,No,Hyper equipped,Good,3.0,2.0,,1918.0,267.0,C,Non flood zone,105.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/20256194
20256187,9150,Kruibeke,apartment,for-sale,275000275000,,134.0,3.0,1.0,Yes,Installed,Good,2.0,,,,174.0,B,Non flood zone,,6.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/kruibeke/9150/20256187
20256178,8520,Kuurne,villa,for-sale,420000420000,546.0,184.0,3.0,2.0,No,,,4.0,,,1977.0,157.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/kuurne/8520/20256178
20256177,1000,Bruxelles,apartment,for-sale,340000340000,,67.0,1.0,1.0,No,,,2.0,7.0,1.0,2013.0,57.0,B,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20256177
20256173,9200,Dendermonde,apartment,for-sale,179000179000,,96.0,1.0,1.0,No,,,,1.0,1.0,1920.0,307.0,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/20256173
20256165,9040,Gent Sint-Amandsberg,apartment,for-sale,265000265000,,69.0,2.0,1.0,No,Installed,Good,2.0,2.0,1.0,1938.0,270.0,C,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/gent%20sint-amandsberg/9040/20256165
20201050,2500,Lier,apartment,for-sale,289000289000,,91.0,2.0,1.0,,Installed,Just renovated,2.0,3.0,1.0,1982.0,118.0,B,Non flood zone,,11.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20201050
20201069,2500,Lier,apartment,for-sale,289000289000,,91.0,2.0,1.0,,Installed,Just renovated,2.0,3.0,2.0,1982.0,123.0,B,Non flood zone,,11.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20201069
20167051,1160,Auderghem,apartment,for-sale,725000725000,,165.0,3.0,2.0,No,Installed,To be done up,2.0,4.0,3.0,2008.0,139.0,C,Non flood zone,,13.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20167051
20216288,1000,Brussel,apartment,for-sale,184000184000,,33.0,1.0,1.0,Yes,Installed,Good,3.0,8.0,3.0,2010.0,219.0,E,Recognized flood zone,,3.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20216288
